"Treatment","Gene","Coef","SE","CI_lower","CI_upper","Pval","I2","Q_Pval","FDR"
"PD-(L)1","Myeloid-DC_Helmink",-0.552941061495519,0.286476066926094,-1.11442383510335,0.00854171211231169,0.0535885656403697,0.285841151767069,0.246535642498937,0.641649240789294
"PD-(L)1","PassON_Du",-1.39037253125962,0.643725771720992,-2.65205185975302,-0.128693202766227,0.0307817064337206,0,0.447760289976002,0.641649240789294
"PD-(L)1","Response_Chen",-0.46558491237366,0.29079378874669,-1.03553026524512,0.104360440497802,0.109358597341946,0,0.576228413589479,0.641649240789294
"PD-(L)1","SW480-cells_Bindea",0.717096274886285,0.387696521756715,-0.0427749446883248,1.4769674944609,0.0643664653040102,0,0.718336479814058,0.641649240789294
"PD-(L)1","Tcell-regulatory_Peng",-0.845195341023652,0.516348361067156,-1.85721953219156,0.166828850144258,0.101657554890604,0,0.562661109438668,0.641649240789294
"PD-(L)1","Tcm_Bindea",-1.01277054920795,0.557928002456331,-2.10628933998873,0.0807482415728307,0.0694877724038307,0,0.616385056104923,0.641649240789294
"PD-(L)1","Tcells_Bindea",-0.363763688153681,0.242267116513635,-0.838598511158774,0.111071134851412,0.133226699856984,0.2134788819275,0.282231222370854,0.736252814999122
"PD-(L)1","CD39-CD8Tcell_Chow",-0.325784925811643,0.226075606629212,-0.768884972587943,0.117315120964657,0.149572215973789,0,0.604988054659382,0.758060127483139
"PD-(L)1","IFN_Ayers",-0.201230766277685,0.145292559887511,-0.485998950878835,0.0835374183234656,0.166051266020116,0.0163109590360002,0.384018999275964,0.758060127483139
"PD-(L)1","IRG_Ayers",-0.205952551252283,0.148260828699318,-0.496538435821008,0.084633333316442,0.164795301496642,0.0336748328767346,0.375785572537696,0.758060127483139
"PD-(L)1","NK-cells_Danaher",-0.290454763580321,0.205380435561387,-0.692993020409788,0.112083493249147,0.157294967916401,0,0.517232009179643,0.758060127483139
"PD-(L)1","Bcell_Budczies",-0.207775484099029,0.213851044287519,-0.626915828958846,0.211364860760789,0.331254680446508,0.160516031724994,0.312289161325669,0.761815802522032
"PD-(L)1","Bcell_Helmink",-0.612884686804835,0.474632819059321,-1.54314791804182,0.31737854443215,0.196606004170293,0,0.436557612098296,0.761815802522032
"PD-(L)1","Bcells_Danaher",-0.321662714255246,0.282943304048167,-0.876221399856419,0.232895971345926,0.255603037826786,0.262759870395868,0.254084876093842,0.761815802522032
"PD-(L)1","CD8_Sade-Feldman ",-0.431219727589582,0.415260283969806,-1.24511492838028,0.382675473201114,0.29906879833615,0,0.696827266875156,0.761815802522032
"PD-(L)1","CD8_Tcells_Bindea",0.620765157592662,0.497926831634644,-0.355153499347378,1.5966838145327,0.212507683411429,0,0.878214821708507,0.761815802522032
"PD-(L)1","CellCycle_Reg",-0.360743301663293,0.362690148401727,-1.07160293007816,0.350116326751578,0.319915178777085,0,0.660037158922865,0.761815802522032
"PD-(L)1","Co-Inhibition-APC_Rooney",-0.362867419148608,0.283968699439593,-0.91943584278689,0.193701004489674,0.201304783935209,0,0.558762529853432,0.761815802522032
"PD-(L)1","ImmuneScore_Roh",-0.258425627905581,0.234618865172537,-0.718270153737412,0.20141889792625,0.270692179335771,0,0.451060455649706,0.761815802522032
"PD-(L)1","ImmunoScore_Hao",-0.337782888529797,0.29406025499925,-0.914130397612991,0.238564620553398,0.250685494130965,0,0.442662331276103,0.761815802522032
"PD-(L)1","Inflammatory_Thompson",-0.206491084984882,0.213627897425783,-0.625194070032432,0.212211900062669,0.333747875390604,0,0.560316172917313,0.761815802522032
"PD-(L)1","KDM5A_Wang",-0.532890273625118,0.536465207784253,-1.58434275984105,0.518562212590814,0.320546175698238,0.56805572170011,0.0736605204119553,0.761815802522032
"PD-(L)1","Macrophages_Bindea",-0.367792098759316,0.365291849266012,-1.08375096716673,0.348166769648102,0.314009493763984,0.414547720903048,0.162922242179308,0.761815802522032
"PD-(L)1","Macrophages_Rooney",-0.380389055429052,0.283363313045543,-0.935770943538265,0.174992832680161,0.179463882786536,0.200729030416342,0.289350800720683,0.761815802522032
"PD-(L)1","MHC-I_Rooney",-0.19773108553642,0.194169541807478,-0.578296394373721,0.182834223300881,0.308515244821696,0,0.849126523697655,0.761815802522032
"PD-(L)1","peri-Tcell_Hwang",-0.455488029529005,0.407848148005665,-1.25485571078147,0.34387965172346,0.264076474679593,0,0.574649520626504,0.761815802522032
"PD-(L)1","PPAGs",0.423044845231723,0.4282607807021,-0.416330860935399,1.26242055139885,0.323240489543119,0,0.711461733851027,0.761815802522032
"PD-(L)1","STAT1_Care",-0.222014443967202,0.225809068776644,-0.664592086151952,0.220563198217548,0.325511264673705,0,0.620942537082534,0.761815802522032
"PD-(L)1","T-helper-cells_Bindea",-0.481084614150201,0.447579343566741,-1.35832400776509,0.39615477946469,0.282437932114694,0.061921491613477,0.362089461579996,0.761815802522032
"PD-(L)1","Tcell-accumulation_Peng",-0.436660291098429,0.362954174254353,-1.14803740067543,0.274716818478577,0.228948153854753,0,0.607147468029719,0.761815802522032
"PD-(L)1","Tcell-inflamed_Ayers",-0.216961190375131,0.209736107340455,-0.62803640702005,0.194114026269787,0.300926565998901,0,0.506802497599893,0.761815802522032
"PD-(L)1","Tcells_Danaher",-0.288942489371244,0.218842706828108,-0.717866313033593,0.139981334291105,0.186728068639038,0.182145275597802,0.299601531727476,0.761815802522032
"PD-(L)1","TIS_Damotte",-0.217140974404176,0.222871013379636,-0.653960133826207,0.219678185017854,0.329912624622221,0,0.647337477931799,0.761815802522032
"PD-(L)1","WNT_target",0.326652685351999,0.263320037270298,-0.189445104105529,0.842750474809528,0.214784647660272,0,0.902862877778025,0.761815802522032
"PD-(L)1","GPAGs",-0.388442009718139,0.413110947531531,-1.19812458849916,0.421240569062877,0.347071413446048,0,0.864105688662054,0.775372306634787
"PD-(L)1","CYT_Davoli",-0.176806707061395,0.200138735185038,-0.56907141993547,0.215458005812679,0.37700899576922,0.047851968566757,0.368958383915207,0.77619499128957
"PD-(L)1","Cytotoxic-cells_Bindea",-0.228200722234032,0.257291043478217,-0.732481900996067,0.276080456528002,0.37511328861513,0,0.430375810276969,0.77619499128957
"PD-(L)1","M1_Hwang",-0.376305168521229,0.414331744557309,-1.1883804655052,0.435770128462747,0.363760990351231,0,0.60951220836,0.77619499128957
"PD-(L)1","Mast-cells_Bindea",-0.367284743422011,0.409774904695177,-1.17042879839289,0.435859311548868,0.370088003354291,0.373123927488464,0.202865591979915,0.77619499128957
"PD-(L)1","TMEscoreB_plus",0.287401612781246,0.348641059276448,-0.395922306932486,0.970725532494978,0.409741766120767,0,0.926153385928523,0.82736318159001
"PD-(L)1","COX-IS_Bonavita",0.120186095420503,0.174088291762943,-0.221020686564967,0.461392877405972,0.489958787779227,0.33858699667828,0.209124085806094,0.843371683882276
"PD-(L)1","CYT_Rooney",-0.135421756287572,0.189104689530615,-0.506060137075206,0.235216624500062,0.473916909139648,0,0.56155302955,0.843371683882276
"PD-(L)1","Cytotoxic-cells_Danaher",-0.144634062302221,0.207841485330995,-0.551995888044281,0.262727763439839,0.486499977102383,0,0.631681638387346,0.843371683882276
"PD-(L)1","EMT1",0.408066293897672,0.542426518421169,-0.655070146467272,1.47120273426262,0.451871971262982,0.444891018168389,0.144473161020254,0.843371683882276
"PD-(L)1","iDC_Bindea",-0.283585718412434,0.407219157115285,-1.08172060017315,0.514549163348283,0.486180980721927,0,0.523753257233247,0.843371683882276
"PD-(L)1","MHC-I_Liu",-0.282518653939979,0.368123224285416,-1.00402691541215,0.438989607532196,0.442809997401002,0,0.702885473960961,0.843371683882276
"PD-(L)1","Neutrophils_Bindea",-0.233840931986922,0.333764207688626,-0.888006758385176,0.420324894411332,0.483541965152997,0,0.818362587189655,0.843371683882276
"PD-(L)1","NK-cells_Rooney",-0.189549315691581,0.265837801822115,-0.710581832992223,0.331483201609061,0.475829549328991,0.371609093969651,0.189106074622689,0.843371683882276
"PD-(L)1","PTEN-MITF_Cabrita",-0.163896078871643,0.221366905643061,-0.597767241301119,0.269975083557833,0.459068219765,0,0.98589062846813,0.843371683882276
"Other","NK-CD56-cells_Danaher",-0.15518301758288,0.269923450112601,-0.684223258386372,0.373857223220612,0.565348841717794,0,0.374965476611766,0.84802326257669
"PD-(L)1","TMEscoreA_plus",-0.178666007976934,0.273035725719383,-0.713806196879681,0.356474180925813,0.512874353527318,0,0.471740528728298,0.868577534199491
"PD-(L)1","CIN25_Carter",-0.150972389991909,0.23692574437086,-0.615338315969138,0.313393535985321,0.523985490709922,0,0.914834802707588,0.873309151183204
"PD-(L)1","Base_excision_repair",-0.187208463362131,0.365359468390192,-0.903299862817609,0.528882936093346,0.608374400864011,0,0.691800798413179,0.875059069735906
"PD-(L)1","CellCycle",-0.240090995991517,0.463111832565364,-1.14777350863397,0.667591516650941,0.604158395428042,0,0.662405324049514,0.875059069735906
"PD-(L)1","EMT3",0.179870445337452,0.322952969048851,-0.453105742698574,0.812846633373478,0.577557806071251,0,0.520485396234697,0.875059069735906
"PD-(L)1","ImmuneCells_Xiong",0.474523660237594,0.80558447933779,-1.10439290576893,2.05344022624411,0.555832627007967,0,0.458764274942984,0.875059069735906
"PD-(L)1","IPS_Charoentong",-0.0725577489499531,0.136636522190148,-0.34036041141545,0.195244913515544,0.595399732009032,0.274870487589809,0.247025871589274,0.875059069735906
"PD-(L)1","IPSOV_Shen",-0.844009831083842,1.41526333656193,-3.61787499938521,1.92985533721752,0.550933157484367,0.510090806905281,0.105749988331648,0.875059069735906
"PD-(L)1","Teff-IFNG_Fehrenbacher",-0.10391111996922,0.201725876558988,-0.499286572774608,0.291464332836169,0.606475796007442,0,0.440052817612282,0.875059069735906
"PD-(L)1","Teff_McDermott",-0.122942934895359,0.211992418683388,-0.538440440510335,0.292554570719617,0.561954915933089,0,0.670075082065716,0.875059069735906
"PD-(L)1","TypeII-IFNReponse_Rooney",-0.14946518012842,0.246731357351995,-0.633049754395012,0.334119394138171,0.544660156536799,0,0.611636060695768,0.875059069735906
"PD-(L)1","VIGex_Hernando-Calvo",-0.123579138338083,0.219740538202503,-0.554262679158438,0.307104402482271,0.573852633880586,0,0.410169550386551,0.875059069735906
"PD-(L)1","CD8_Tcells_Danaher",-0.0812776111963103,0.183855447403358,-0.44162766646839,0.279072444075769,0.658436058982138,0,0.441424917021396,0.886356233245185
"PD-(L)1","CIN70_Carter",-0.122366530809955,0.269346935291671,-0.650276823327871,0.40554376170796,0.649606989642416,0,0.950337952006006,0.886356233245185
"PD-(L)1","Co-Stimulation-Tcell_Rooney",-0.137014972137114,0.304611502863042,-0.734042547025296,0.460012602751069,0.652852957747281,0.380786983252774,0.183516221966709,0.886356233245185
"PD-(L)1","Neutrophils_Rooney",-0.172300780631253,0.379713399063223,-0.916525367242455,0.571923805979949,0.649997730761174,0,0.714208414550221,0.886356233245185
"PD-(L)1","TypeI-IFNReponse_Rooney",0.107014125003161,0.223069465814615,-0.330193994044073,0.544222244050396,0.631416172571882,0,0.875934859811747,0.886356233245185
"PD-(L)1","EMTstroma_Wang",-0.121863080886009,0.294471993748667,-0.699017583089099,0.455291421317081,0.67899429459545,0.0681719019298068,0.359007963958405,0.891180011656528
"PD-(L)1","Mast-cells_Danaher",-0.129692994990154,0.30898238697023,-0.735287345309023,0.475901355328715,0.67467367953763,0.391225708490738,0.193467657668755,0.891180011656528
"Other","CRMA_Shukla",-0.0589931455571692,0.447547109588057,-0.936169361734761,0.818183070620423,0.895131110817542,0.700112462836525,0.0356294267301164,0.895131110817542
"PD-(L)1","CD8_Rooney",-0.0665962224952403,0.193057780467111,-0.444982519146018,0.311790074155538,0.730128295460048,0,0.430645089819806,0.918567364718362
"PD-(L)1","EMT2",0.106177858098349,0.336493928152261,-0.553338122096491,0.765693838293189,0.75235041300742,0.452863910776666,0.139653134070686,0.918567364718362
"PD-(L)1","PDL1_Nishino",-0.0762832256780621,0.208587448339043,-0.485107112049696,0.332540660693572,0.714578943372963,0,0.762624497598557,0.918567364718362
"PD-(L)1","TFH_Bindea",-0.271480691497741,0.812525873922136,-1.86400214089206,1.32104075789658,0.738289429802724,0.590743582907931,0.0620810260677464,0.918567364718362
"PD-(L)1","TGFB_Mariathasan",0.0670803606675886,0.189811691514111,-0.304943718544695,0.439104439879872,0.723784996548557,0,0.546788543292332,0.918567364718362
"PD-(L)1","TLS_Cabrita",-0.0863403778379216,0.272709684883565,-0.620841538444975,0.448160782769132,0.75154576777145,0,0.392403936399873,0.918567364718362
"PD-(L)1","TAM_Peng",-0.196901659702789,0.649047887083422,-1.46901214262812,1.07520882322254,0.761607903004118,0.463601609327404,0.133188977828195,0.919181951901521
"PD-(L)1","Co-Stimulation-APC_Rooney",-0.0795057517638301,0.281477968620142,-0.631192432700803,0.472180929173143,0.77759221711664,0,0.475331402037557,0.923512242419131
"PD-(L)1","Homologous_recombination",-0.0964017986756289,0.381247452984231,-0.843633075722349,0.650829478371091,0.800377276763247,0,0.571321710718225,0.923512242419131
"PD-(L)1","IMS_Cui",0.171762749293073,0.644489569234815,-1.0914135948189,1.43493909340504,0.789846657039685,0.730266898634313,0.0110836005939243,0.923512242419131
"PD-(L)1","IPRES_Hugo",0.178174341685904,0.683881931348663,-1.16220961343517,1.51855829680698,0.794452065388836,0,0.428311302500085,0.923512242419131
"PD-(L)1","Chemokine_Messina",-0.0738856025737429,0.386506630226811,-0.831424677604234,0.683653472456748,0.848398223923264,0.423459435262067,0.176491364100199,0.968280581651552
"PD-(L)1","Nucleotide-excision-repair",0.0775329027003581,0.44345487097104,-0.791622673171738,0.946688478572454,0.861206680491798,0.044361111710821,0.370648222165115,0.972330123135901
"PD-(L)1","CAF_Peng",-0.0552106616166433,0.375257241714945,-0.790701340315777,0.680280017082491,0.883031380453548,0.357708095588775,0.197554188403185,0.985339736721497
"PD-(L)1","Tcell-exhaustion_Peng",-0.0636123313034817,0.466334853458007,-0.97761184881694,0.850387186209977,0.891497857033735,0,0.907164079113468,0.985339736721497
"PD-(L)1","C-ECM_Chakravarthy",0.0478453114269408,0.556961620651507,-1.04377940582107,1.13947002867495,0.93154261702138,0.300635011708018,0.231842381315058,0.990615185700752
"PD-(L)1","DC_Danaher",-0.029953888373809,0.361751137613182,-0.738973089462037,0.67906531271442,0.934008603660709,0.627686218895843,0.0448337590409092,0.990615185700752
"PD-(L)1","EMT_Thompson",-0.0275580992666623,0.318435082271045,-0.65167939193196,0.596563193398636,0.931035344511844,0,0.628518696043354,0.990615185700752
"PD-(L)1","proliferation_Pabla",-0.0126378473619667,0.149263338218645,-0.305188614482732,0.279912919758799,0.932525235465163,0,0.491662070052583,0.990615185700752
"PD-(L)1","DC_Bindea",0.0291448291253626,0.571714833508755,-1.09139565397911,1.14968531222983,0.959343120418078,0.690363388824188,0.0214056184042396,0.997443306937574
"PD-(L)1","DDR",0.0139762082741352,0.474141587830339,-0.915324227445964,0.943276643994235,0.976484268802629,0,0.764114953785492,0.997443306937574
"PD-(L)1","MDSC_Peng",-0.0151247622738907,0.559777447570544,-1.11226839886992,1.08201887432213,0.978444386805429,0,0.51885119342228,0.997443306937574
"PD-(L)1","NonResponse_Chen",0.0124326684753678,0.290960484732314,-0.557839402524284,0.582704739475019,0.965916964964481,0,0.711618929248314,0.997443306937574
"PD-(L)1","DNA_replication",-0.004494581230318,0.32006697120864,-0.631814317440071,0.622825154979435,0.988795972609663,0,0.944091436841051,0.998303626192448
"PD-(L)1","Tcell-exclusion_Arnon",0.000331997212901606,0.331081420904279,-0.648575663709831,0.649239658135634,0.999199908574494,0,0.639922611291515,0.999199908574494
