"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment","FDR"
"R vs NR","IMS_Cui","ICB_Liu__Melanoma__PD-(L)1",-0.451,0.625,69,0.471036250174938,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Inflammatory_Thompson","ICB_Liu__Melanoma__PD-(L)1",-0.173,0.451,69,0.700439771565208,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","IPRES_Hugo","ICB_Liu__Melanoma__PD-(L)1",0.347,1.595,69,0.827827410755917,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","IPS_Charoentong","ICB_Liu__Melanoma__PD-(L)1",0.242,0.254,69,0.341283905684574,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","IPSOV_Shen","ICB_Liu__Melanoma__PD-(L)1",-1.813,2.155,69,0.400282395768925,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","IRG_Ayers","ICB_Liu__Melanoma__PD-(L)1",0.007,0.304,69,0.981818248021554,"Melanoma","PD-(L)1",0.983981107315913
"R vs NR","KDM5A_Wang","ICB_Liu__Melanoma__PD-(L)1",-0.017,0.702,69,0.980319021428958,"Melanoma","PD-(L)1",0.983981107315913
"R vs NR","M1_Hwang","ICB_Liu__Melanoma__PD-(L)1",-0.278,0.955,69,0.771312058455218,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Macrophage_Danaher","ICB_Liu__Melanoma__PD-(L)1",-0.216,0.427,69,0.612449105929442,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Macrophages_Bindea","ICB_Liu__Melanoma__PD-(L)1",-0.241,0.739,69,0.744799947267808,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Macrophages_Rooney","ICB_Liu__Melanoma__PD-(L)1",-0.816,0.593,69,0.168640157266275,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Mast-cells_Bindea","ICB_Liu__Melanoma__PD-(L)1",0.046,0.746,69,0.9505353239506,"Melanoma","PD-(L)1",0.983981107315913
"R vs NR","Mast-cells_Danaher","ICB_Liu__Melanoma__PD-(L)1",-0.175,0.427,69,0.682040546403079,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","MDSC_Peng","ICB_Liu__Melanoma__PD-(L)1",0.35,1.057,69,0.740660083975469,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","MHC-I_Liu","ICB_Liu__Melanoma__PD-(L)1",-0.204,0.741,69,0.783349592678398,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","MHC-I_Rooney","ICB_Liu__Melanoma__PD-(L)1",-0.195,0.415,69,0.638120726349406,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","MHC-II_Liu","ICB_Liu__Melanoma__PD-(L)1",-1.002,0.807,69,0.213987094811572,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Myeloid-DC_Helmink","ICB_Liu__Melanoma__PD-(L)1",-0.612,0.497,69,0.217582306626505,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Neutrophils_Bindea","ICB_Liu__Melanoma__PD-(L)1",0.26,0.747,69,0.72746039809651,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","NK-cells_Danaher","ICB_Liu__Melanoma__PD-(L)1",-0.267,0.442,69,0.546454034231172,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","NK-cells_Rooney","ICB_Liu__Melanoma__PD-(L)1",0.069,0.413,69,0.866450806542571,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","NonResponse_Chen","ICB_Liu__Melanoma__PD-(L)1",-1.126,0.643,69,0.079882837268284,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Nucleotide-excision-repair","ICB_Liu__Melanoma__PD-(L)1",-1.048,0.89,69,0.238919582749704,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","PassON_Du","ICB_Liu__Melanoma__PD-(L)1",-2.501,1.389,69,0.0717976349138987,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","PDL1_Nishino","ICB_Liu__Melanoma__PD-(L)1",-0.15,0.469,69,0.7487472819409,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","peri-Tcell_Hwang","ICB_Liu__Melanoma__PD-(L)1",-0.356,0.876,69,0.684295797201503,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","PPAGs","ICB_Liu__Melanoma__PD-(L)1",-0.395,0.916,69,0.666269835726078,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","proliferation_Pabla","ICB_Liu__Melanoma__PD-(L)1",-0.383,0.37,69,0.300424232068454,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","PTEN-MITF_Cabrita","ICB_Liu__Melanoma__PD-(L)1",-0.015,0.405,69,0.970096635409565,"Melanoma","PD-(L)1",0.983981107315913
"R vs NR","Response_Chen","ICB_Liu__Melanoma__PD-(L)1",-0.557,0.623,69,0.370930313146247,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","STAT1_Care","ICB_Liu__Melanoma__PD-(L)1",-0.186,0.477,69,0.697336600850621,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","SW480-cells_Bindea","ICB_Liu__Melanoma__PD-(L)1",0.61,0.967,69,0.527974857645984,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","T-helper-cells_Bindea","ICB_Liu__Melanoma__PD-(L)1",-1.073,0.927,69,0.247173422939791,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","TAM_Peng","ICB_Liu__Melanoma__PD-(L)1",-0.372,0.985,69,0.70551732338087,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Tcell-accumulation_Peng","ICB_Liu__Melanoma__PD-(L)1",0.291,0.675,69,0.66631425443391,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Tcell-exclusion_Arnon","ICB_Liu__Melanoma__PD-(L)1",-0.337,0.769,69,0.66134859696477,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Tcell-exhaustion_Peng","ICB_Liu__Melanoma__PD-(L)1",0.625,1.035,69,0.546110694943986,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Tcell-inflamed_Ayers","ICB_Liu__Melanoma__PD-(L)1",-0.146,0.445,69,0.743167490538291,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Tcell-regulatory_Peng","ICB_Liu__Melanoma__PD-(L)1",-0.181,1.089,69,0.86805400073385,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Tcells_Bindea","ICB_Liu__Melanoma__PD-(L)1",-0.434,0.499,69,0.384127082722247,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Tcells_Danaher","ICB_Liu__Melanoma__PD-(L)1",-0.307,0.444,69,0.489998317473256,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Tcm_Bindea","ICB_Liu__Melanoma__PD-(L)1",-1.291,1.044,69,0.216018887813439,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Teff-IFNG_Fehrenbacher","ICB_Liu__Melanoma__PD-(L)1",-0.131,0.448,69,0.769718694782541,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","Teff_McDermott","ICB_Liu__Melanoma__PD-(L)1",0.009,0.451,69,0.983981107315913,"Melanoma","PD-(L)1",0.983981107315913
"R vs NR","TFH_Bindea","ICB_Liu__Melanoma__PD-(L)1",0.44,1.001,69,0.660368929884905,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","TGFB_Mariathasan","ICB_Liu__Melanoma__PD-(L)1",0.181,0.402,69,0.6522617544678,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","TIS_Damotte","ICB_Liu__Melanoma__PD-(L)1",-0.218,0.484,69,0.651947050935482,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","TLS_Cabrita","ICB_Liu__Melanoma__PD-(L)1",-0.663,0.642,69,0.301979137888337,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","TMEscoreA_plus","ICB_Liu__Melanoma__PD-(L)1",-0.548,0.612,69,0.3709255542899,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","TMEscoreB_plus","ICB_Liu__Melanoma__PD-(L)1",2.242,0.95,69,0.0182464127204689,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","TypeI-IFNReponse_Rooney","ICB_Liu__Melanoma__PD-(L)1",0.365,0.525,69,0.486877698184757,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","TypeII-IFNReponse_Rooney","ICB_Liu__Melanoma__PD-(L)1",0.282,0.488,69,0.562952787632707,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","VIGex_Hernando-Calvo","ICB_Liu__Melanoma__PD-(L)1",-0.288,0.472,69,0.542360828668802,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","WNT_target","ICB_Liu__Melanoma__PD-(L)1",0.138,0.574,69,0.810622292668265,"Melanoma","PD-(L)1",0.947006810752058
"R vs NR","ADO_Sidders","ICB_Miao1__Kidney__PD-(L)1",-2.537,1.707,28,0.137138613418838,"Kidney","PD-(L)1",0.642812565451042
"R vs NR","APM_Thompson","ICB_Miao1__Kidney__PD-(L)1",2.304,1.22,28,0.0590363117950501,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","APM_Wang","ICB_Miao1__Kidney__PD-(L)1",2.079,1.162,28,0.0735708947774643,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","Base_excision_repair","ICB_Miao1__Kidney__PD-(L)1",1.511,1.304,28,0.246437109586448,"Kidney","PD-(L)1",0.71756687791348
"R vs NR","Bcell_Budczies","ICB_Miao1__Kidney__PD-(L)1",-0.483,0.768,28,0.529081339276829,"Kidney","PD-(L)1",0.818422696693845
"R vs NR","Bcell_Helmink","ICB_Miao1__Kidney__PD-(L)1",-2.9,2.105,28,0.168353454001382,"Kidney","PD-(L)1",0.681506136828024
"R vs NR","Bcells_Danaher","ICB_Miao1__Kidney__PD-(L)1",-0.483,0.768,28,0.529081339276829,"Kidney","PD-(L)1",0.818422696693845
"R vs NR","Bcells_Rooney","ICB_Miao1__Kidney__PD-(L)1",-0.935,0.955,28,0.327460451359994,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","Blood_Friedlander","ICB_Miao1__Kidney__PD-(L)1",-2.064,1.729,28,0.232709658052743,"Kidney","PD-(L)1",0.71756687791348
"R vs NR","C-ECM_Chakravarthy","ICB_Miao1__Kidney__PD-(L)1",-3.901,1.812,28,0.0313053542018526,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","CAF_Peng","ICB_Miao1__Kidney__PD-(L)1",-1.938,1.127,28,0.0854766209425813,"Kidney","PD-(L)1",0.528886592082222
"R vs NR","CCL5-CXCL9_Dangaj","ICB_Miao1__Kidney__PD-(L)1",-0.369,0.819,28,0.652129127505027,"Kidney","PD-(L)1",0.89984272672925
"R vs NR","CD39-CD8Tcell_Chow","ICB_Miao1__Kidney__PD-(L)1",-0.199,0.826,28,0.809672077941629,"Kidney","PD-(L)1",0.95880315899157
"R vs NR","CD8_Rooney","ICB_Miao1__Kidney__PD-(L)1",0.288,0.7,28,0.68024422213996,"Kidney","PD-(L)1",0.89984272672925
"R vs NR","CD8_Sade-Feldman ","ICB_Miao1__Kidney__PD-(L)1",-2.509,1.364,28,0.0659081043081898,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","CD8_Tcells_Bindea","ICB_Miao1__Kidney__PD-(L)1",0.353,1.495,28,0.813529953083756,"Kidney","PD-(L)1",0.95880315899157
"R vs NR","CD8_Tcells_Danaher","ICB_Miao1__Kidney__PD-(L)1",0.048,0.694,28,0.944397476673424,"Kidney","PD-(L)1",0.964854543483542
"R vs NR","CellCycle","ICB_Miao1__Kidney__PD-(L)1",0.972,1.974,28,0.622471876418583,"Kidney","PD-(L)1",0.893111822687532
"R vs NR","CellCycle_Reg","ICB_Miao1__Kidney__PD-(L)1",-1.913,1.59,28,0.228883444869102,"Kidney","PD-(L)1",0.71756687791348
"R vs NR","Chemokine_Messina","ICB_Miao1__Kidney__PD-(L)1",0.224,0.76,28,0.768520150571329,"Kidney","PD-(L)1",0.927847498860508
"R vs NR","CIN25_Carter","ICB_Miao1__Kidney__PD-(L)1",0.529,0.964,28,0.582990912402301,"Kidney","PD-(L)1",0.874486368603451
"R vs NR","CIN70_Carter","ICB_Miao1__Kidney__PD-(L)1",1.108,1.21,28,0.359945157736725,"Kidney","PD-(L)1",0.725936000084271
"R vs NR","Co-Inhibition-Tcell_Rooney","ICB_Miao1__Kidney__PD-(L)1",-0.317,0.822,28,0.699512581727879,"Kidney","PD-(L)1",0.89984272672925
"R vs NR","Co-Stimulation-APC_Rooney","ICB_Miao1__Kidney__PD-(L)1",0.374,0.928,28,0.687018315516247,"Kidney","PD-(L)1",0.89984272672925
"R vs NR","Co-Stimulation-Tcell_Rooney","ICB_Miao1__Kidney__PD-(L)1",-0.751,0.907,28,0.407868445287751,"Kidney","PD-(L)1",0.761867473273345
"R vs NR","COX-IS_Bonavita","ICB_Miao1__Kidney__PD-(L)1",-5.993,3.066,28,0.0506404073133632,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","CYT_Davoli","ICB_Miao1__Kidney__PD-(L)1",0.077,0.701,28,0.913027570570369,"Kidney","PD-(L)1",0.962168616398402
"R vs NR","CYT_Rooney","ICB_Miao1__Kidney__PD-(L)1",0.067,0.68,28,0.921541408578688,"Kidney","PD-(L)1",0.962168616398402
"R vs NR","Cytotoxic-cells_Bindea","ICB_Miao1__Kidney__PD-(L)1",0.445,0.87,28,0.608833595870756,"Kidney","PD-(L)1",0.886390088105954
"R vs NR","Cytotoxic-cells_Danaher","ICB_Miao1__Kidney__PD-(L)1",0.283,0.728,28,0.696808763713861,"Kidney","PD-(L)1",0.89984272672925
"R vs NR","DC_Bindea","ICB_Miao1__Kidney__PD-(L)1",-1.045,1.102,28,0.342903185315589,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","DC_Danaher","ICB_Miao1__Kidney__PD-(L)1",-0.414,0.688,28,0.547238025326093,"Kidney","PD-(L)1",0.833485607804357
"R vs NR","DDR","ICB_Miao1__Kidney__PD-(L)1",0.811,1.955,28,0.67847517790291,"Kidney","PD-(L)1",0.89984272672925
"R vs NR","DNA_replication","ICB_Miao1__Kidney__PD-(L)1",1.384,1.38,28,0.316038798668153,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","EMT_Thompson","ICB_Miao1__Kidney__PD-(L)1",1.659,1.362,28,0.223432232305759,"Kidney","PD-(L)1",0.71756687791348
"R vs NR","EMT1","ICB_Miao1__Kidney__PD-(L)1",-0.834,1.269,28,0.511375021897041,"Kidney","PD-(L)1",0.818422696693845
"R vs NR","EMT2","ICB_Miao1__Kidney__PD-(L)1",-1.835,0.941,28,0.051130964384602,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","EMT3","ICB_Miao1__Kidney__PD-(L)1",-1.24,0.893,28,0.165045752707517,"Kidney","PD-(L)1",0.681506136828024
"R vs NR","EMTstroma_Wang","ICB_Miao1__Kidney__PD-(L)1",-2.134,1.099,28,0.0522182428763975,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","Eosinophils_Bindea","ICB_Miao1__Kidney__PD-(L)1",-2.277,2.123,28,0.283476177241522,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","GPAGs","ICB_Miao1__Kidney__PD-(L)1",-3.397,1.736,28,0.0503671593852133,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","Homologous_recombination","ICB_Miao1__Kidney__PD-(L)1",-2.301,1.755,28,0.189963591905958,"Kidney","PD-(L)1",0.681506136828024
"R vs NR","ICB-resistance_Peng","ICB_Miao1__Kidney__PD-(L)1",-0.927,1.169,28,0.42780210735979,"Kidney","PD-(L)1",0.784303863492949
"R vs NR","iDC_Bindea","ICB_Miao1__Kidney__PD-(L)1",-0.174,1.25,28,0.88919956800078,"Kidney","PD-(L)1",0.962168616398402
"R vs NR","IFN_Ayers","ICB_Miao1__Kidney__PD-(L)1",0.361,0.569,28,0.525756593437148,"Kidney","PD-(L)1",0.818422696693845
"R vs NR","ImmuneScore_Roh","ICB_Miao1__Kidney__PD-(L)1",0.644,0.875,28,0.461985817624761,"Kidney","PD-(L)1",0.813249990649688
"R vs NR","ImmunoScore_Hao","ICB_Miao1__Kidney__PD-(L)1",0.074,1.082,28,0.945362532504077,"Kidney","PD-(L)1",0.964854543483542
"R vs NR","IMPRES_Auslander","ICB_Miao1__Kidney__PD-(L)1",2.298,2.398,28,0.337731739963209,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","IMS_Cui","ICB_Miao1__Kidney__PD-(L)1",-2.575,1.249,28,0.0393282488253126,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","Inflammatory_Thompson","ICB_Miao1__Kidney__PD-(L)1",0.077,0.8,28,0.923293116745941,"Kidney","PD-(L)1",0.962168616398402
"R vs NR","IPRES_Hugo","ICB_Miao1__Kidney__PD-(L)1",-6.996,3.116,28,0.0247717553882561,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","IPS_Charoentong","ICB_Miao1__Kidney__PD-(L)1",-0.444,0.442,28,0.314324115237473,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","IPSOV_Shen","ICB_Miao1__Kidney__PD-(L)1",-8.174,5.289,28,0.122188180443375,"Kidney","PD-(L)1",0.641763510124966
"R vs NR","IRG_Ayers","ICB_Miao1__Kidney__PD-(L)1",0.078,0.563,28,0.889266343720492,"Kidney","PD-(L)1",0.962168616398402
"R vs NR","KDM5A_Wang","ICB_Miao1__Kidney__PD-(L)1",-1.852,0.996,28,0.0629418920591958,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","M1_Hwang","ICB_Miao1__Kidney__PD-(L)1",-1.301,1.392,28,0.349926091504592,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","Macrophage_Danaher","ICB_Miao1__Kidney__PD-(L)1",-0.79,0.769,28,0.303788756542677,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","Macrophages_Bindea","ICB_Miao1__Kidney__PD-(L)1",-0.729,1.374,28,0.595832825512903,"Kidney","PD-(L)1",0.880409697399663
"R vs NR","Macrophages_Rooney","ICB_Miao1__Kidney__PD-(L)1",-0.337,0.987,28,0.732575999595326,"Kidney","PD-(L)1",0.91803827797389
"R vs NR","MHC-I_Liu","ICB_Miao1__Kidney__PD-(L)1",1.554,1.501,28,0.300492116260768,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","MHC-I_Rooney","ICB_Miao1__Kidney__PD-(L)1",0.943,0.716,28,0.187756234123248,"Kidney","PD-(L)1",0.681506136828024
"R vs NR","MHC-II_Liu","ICB_Miao1__Kidney__PD-(L)1",1.555,1.604,28,0.332441322122016,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","Neutrophils_Bindea","ICB_Miao1__Kidney__PD-(L)1",-1.955,1.334,28,0.142847236766898,"Kidney","PD-(L)1",0.642812565451042
"R vs NR","Neutrophils_Rooney","ICB_Miao1__Kidney__PD-(L)1",-0.982,1.103,28,0.37307676646963,"Kidney","PD-(L)1",0.725936000084271
"R vs NR","NK-CD56-cells_Danaher","ICB_Miao1__Kidney__PD-(L)1",0.043,0.808,28,0.957840289819991,"Kidney","PD-(L)1",0.967614170328358
"R vs NR","NK-cells_Danaher","ICB_Miao1__Kidney__PD-(L)1",0.225,0.705,28,0.74983712615298,"Kidney","PD-(L)1",0.924899177355526
"R vs NR","NK-cells_Rooney","ICB_Miao1__Kidney__PD-(L)1",0.719,0.727,28,0.323086980135217,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","NonResponse_Chen","ICB_Miao1__Kidney__PD-(L)1",0.942,1.306,28,0.471038347470603,"Kidney","PD-(L)1",0.813249990649688
"R vs NR","Nucleotide-excision-repair","ICB_Miao1__Kidney__PD-(L)1",2.049,1.697,28,0.227413514773749,"Kidney","PD-(L)1",0.71756687791348
"R vs NR","PassON_Du","ICB_Miao1__Kidney__PD-(L)1",3.132,2.405,28,0.192749210416007,"Kidney","PD-(L)1",0.681506136828024
"R vs NR","PDL1_Nishino","ICB_Miao1__Kidney__PD-(L)1",0.302,0.783,28,0.699877676344973,"Kidney","PD-(L)1",0.89984272672925
"R vs NR","peri-Tcell_Hwang","ICB_Miao1__Kidney__PD-(L)1",0.604,1.534,28,0.693548167561896,"Kidney","PD-(L)1",0.89984272672925
"R vs NR","PPAGs","ICB_Miao1__Kidney__PD-(L)1",-4.262,2.389,28,0.0744318799152773,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","proliferation_Pabla","ICB_Miao1__Kidney__PD-(L)1",0.47,0.616,28,0.445360887921902,"Kidney","PD-(L)1",0.801649598259424
"R vs NR","PTEN-MITF_Cabrita","ICB_Miao1__Kidney__PD-(L)1",-0.17,0.956,28,0.858874197891863,"Kidney","PD-(L)1",0.962168616398402
"R vs NR","Response_Chen","ICB_Miao1__Kidney__PD-(L)1",-0.931,1.063,28,0.381299717215981,"Kidney","PD-(L)1",0.725936000084271
"R vs NR","STAT1_Care","ICB_Miao1__Kidney__PD-(L)1",0.264,0.852,28,0.756735690563612,"Kidney","PD-(L)1",0.924899177355526
"R vs NR","SW480-cells_Bindea","ICB_Miao1__Kidney__PD-(L)1",-1.629,1.398,28,0.243799712844465,"Kidney","PD-(L)1",0.71756687791348
"R vs NR","T-helper-cells_Bindea","ICB_Miao1__Kidney__PD-(L)1",0.216,1.286,28,0.866398951046065,"Kidney","PD-(L)1",0.962168616398402
"R vs NR","TAM_Peng","ICB_Miao1__Kidney__PD-(L)1",-1.841,1.869,28,0.324721145728637,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","Tcell-accumulation_Peng","ICB_Miao1__Kidney__PD-(L)1",-2.949,1.53,28,0.0539962171879419,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","Tcell-exclusion_Arnon","ICB_Miao1__Kidney__PD-(L)1",1.709,1.119,28,0.126721843539104,"Kidney","PD-(L)1",0.641763510124966
"R vs NR","Tcell-exhaustion_Peng","ICB_Miao1__Kidney__PD-(L)1",-1.901,1.902,28,0.317468549549224,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","Tcell-inflamed_Ayers","ICB_Miao1__Kidney__PD-(L)1",0.147,0.75,28,0.845019085244824,"Kidney","PD-(L)1",0.962168616398402
"R vs NR","Tcell-regulatory_Peng","ICB_Miao1__Kidney__PD-(L)1",-4.694,2.541,28,0.064735487296632,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","Tcells_Bindea","ICB_Miao1__Kidney__PD-(L)1",-0.589,0.827,28,0.476449489471534,"Kidney","PD-(L)1",0.813249990649688
"R vs NR","Tcells_Danaher","ICB_Miao1__Kidney__PD-(L)1",-0.77,0.761,28,0.311493633400981,"Kidney","PD-(L)1",0.721722563728221
"R vs NR","Teff-IFNG_Fehrenbacher","ICB_Miao1__Kidney__PD-(L)1",0.115,0.702,28,0.869407893482088,"Kidney","PD-(L)1",0.962168616398402
"R vs NR","Teff_McDermott","ICB_Miao1__Kidney__PD-(L)1",0.086,0.782,28,0.912688913590508,"Kidney","PD-(L)1",0.962168616398402
"R vs NR","TFH_Bindea","ICB_Miao1__Kidney__PD-(L)1",-2.264,1.731,28,0.191043522848168,"Kidney","PD-(L)1",0.681506136828024
"R vs NR","TGFB_Mariathasan","ICB_Miao1__Kidney__PD-(L)1",-1.312,0.855,28,0.124928608207743,"Kidney","PD-(L)1",0.641763510124966
"R vs NR","TIS_Damotte","ICB_Miao1__Kidney__PD-(L)1",0.608,0.887,28,0.492757983366341,"Kidney","PD-(L)1",0.818422696693845
"R vs NR","TLS_Cabrita","ICB_Miao1__Kidney__PD-(L)1",0.897,1.011,28,0.375053764518529,"Kidney","PD-(L)1",0.725936000084271
"R vs NR","TMEscoreA_plus","ICB_Miao1__Kidney__PD-(L)1",0.343,0.988,28,0.728584400798768,"Kidney","PD-(L)1",0.91803827797389
"R vs NR","TMEscoreB_plus","ICB_Miao1__Kidney__PD-(L)1",-0.786,1.169,28,0.5015040756617,"Kidney","PD-(L)1",0.818422696693845
"R vs NR","TypeI-IFNReponse_Rooney","ICB_Miao1__Kidney__PD-(L)1",0.169,0.788,28,0.830017978270966,"Kidney","PD-(L)1",0.962168616398402
"R vs NR","TypeII-IFNReponse_Rooney","ICB_Miao1__Kidney__PD-(L)1",-4.985,1.865,28,0.00750498484992793,"Kidney","PD-(L)1",0.49125040744083
"R vs NR","VIGex_Hernando-Calvo","ICB_Miao1__Kidney__PD-(L)1",-0.011,0.778,28,0.988496610766676,"Kidney","PD-(L)1",0.988496610766676
"R vs NR","WNT_target","ICB_Miao1__Kidney__PD-(L)1",-1.549,1.022,28,0.12964919396464,"Kidney","PD-(L)1",0.641763510124966
"R vs NR","ADO_Sidders","ICB_Riaz__Melanoma__PD-(L)1",-0.083,1.609,16,0.958708596729208,"Melanoma","PD-(L)1",0.992075301016871
"R vs NR","APM_Thompson","ICB_Riaz__Melanoma__PD-(L)1",-0.875,1.43,16,0.540438566520533,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","APM_Wang","ICB_Riaz__Melanoma__PD-(L)1",0.156,1.294,16,0.904182529729334,"Melanoma","PD-(L)1",0.97509880657085
"R vs NR","Base_excision_repair","ICB_Riaz__Melanoma__PD-(L)1",-1.214,2.18,16,0.577647805524279,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Bcell_Budczies","ICB_Riaz__Melanoma__PD-(L)1",-0.791,1.002,16,0.429947280654597,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Bcell_Helmink","ICB_Riaz__Melanoma__PD-(L)1",-1.971,2.302,16,0.39179121521759,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Bcells_Danaher","ICB_Riaz__Melanoma__PD-(L)1",-0.791,1.002,16,0.429947280654597,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Bcells_Rooney","ICB_Riaz__Melanoma__PD-(L)1",-0.525,1.058,16,0.619824447130566,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Blood_Friedlander","ICB_Riaz__Melanoma__PD-(L)1",-2.428,2.379,16,0.307617604605712,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","C-ECM_Chakravarthy","ICB_Riaz__Melanoma__PD-(L)1",0.35,1.994,16,0.860618892388364,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CAF_Peng","ICB_Riaz__Melanoma__PD-(L)1",-0.467,1.302,16,0.720186283053899,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CCL5-CXCL9_Dangaj","ICB_Riaz__Melanoma__PD-(L)1",-0.516,1.065,16,0.628244199176525,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CD39-CD8Tcell_Chow","ICB_Riaz__Melanoma__PD-(L)1",-0.382,1.054,16,0.716834143679404,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CD8_Rooney","ICB_Riaz__Melanoma__PD-(L)1",-0.79,1.038,16,0.446506276178436,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CD8_Sade-Feldman ","ICB_Riaz__Melanoma__PD-(L)1",-1.007,1.944,16,0.604682014984849,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CD8_Tcells_Bindea","ICB_Riaz__Melanoma__PD-(L)1",2.395,2.61,16,0.35880387367289,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CD8_Tcells_Danaher","ICB_Riaz__Melanoma__PD-(L)1",-0.444,0.99,16,0.653708754472571,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CellCycle","ICB_Riaz__Melanoma__PD-(L)1",-4.203,2.608,16,0.106987005903951,"Melanoma","PD-(L)1",0.971862189769752
