"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment","FDR"
"PFS","proliferation_Pabla","ICB_Liu__Melanoma__PD-(L)1",-0.162,0.18,74,0.368125539054145,"Melanoma","PD-(L)1",0.958872273295557
"PFS","PTEN-MITF_Cabrita","ICB_Liu__Melanoma__PD-(L)1",-0.235,0.216,74,0.276487877131276,"Melanoma","PD-(L)1",0.958872273295557
"PFS","Response_Chen","ICB_Liu__Melanoma__PD-(L)1",-0.352,0.382,74,0.35560035901412,"Melanoma","PD-(L)1",0.958872273295557
"PFS","STAT1_Care","ICB_Liu__Melanoma__PD-(L)1",-0.187,0.289,74,0.517468389347384,"Melanoma","PD-(L)1",0.958872273295557
"PFS","SW480-cells_Bindea","ICB_Liu__Melanoma__PD-(L)1",0.586,0.568,74,0.301923547436982,"Melanoma","PD-(L)1",0.958872273295557
"PFS","T-helper-cells_Bindea","ICB_Liu__Melanoma__PD-(L)1",-0.255,0.52,74,0.624350938164209,"Melanoma","PD-(L)1",0.990775726475558
"PFS","TAM_Peng","ICB_Liu__Melanoma__PD-(L)1",-0.127,0.57,74,0.823605151328798,"Melanoma","PD-(L)1",0.990775726475558
"PFS","Tcell-accumulation_Peng","ICB_Liu__Melanoma__PD-(L)1",0.032,0.418,74,0.939085033532579,"Melanoma","PD-(L)1",0.990775726475558
"PFS","Tcell-exclusion_Arnon","ICB_Liu__Melanoma__PD-(L)1",0.123,0.473,74,0.794214256072415,"Melanoma","PD-(L)1",0.990775726475558
"PFS","Tcell-exhaustion_Peng","ICB_Liu__Melanoma__PD-(L)1",0.187,0.652,74,0.774504688501518,"Melanoma","PD-(L)1",0.990775726475558
"PFS","Tcell-inflamed_Ayers","ICB_Liu__Melanoma__PD-(L)1",-0.127,0.274,74,0.6418760756526,"Melanoma","PD-(L)1",0.990775726475558
"PFS","Tcell-regulatory_Peng","ICB_Liu__Melanoma__PD-(L)1",-0.486,0.704,74,0.490095433618904,"Melanoma","PD-(L)1",0.958872273295557
"PFS","Tcells_Bindea","ICB_Liu__Melanoma__PD-(L)1",-0.249,0.304,74,0.413461711047011,"Melanoma","PD-(L)1",0.958872273295557
"PFS","Tcells_Danaher","ICB_Liu__Melanoma__PD-(L)1",-0.206,0.273,74,0.450818765656039,"Melanoma","PD-(L)1",0.958872273295557
"PFS","Tcm_Bindea","ICB_Liu__Melanoma__PD-(L)1",-0.775,0.627,74,0.216094850179667,"Melanoma","PD-(L)1",0.958872273295557
"PFS","Teff-IFNG_Fehrenbacher","ICB_Liu__Melanoma__PD-(L)1",-0.051,0.274,74,0.852788277384238,"Melanoma","PD-(L)1",0.990775726475558
"PFS","Teff_McDermott","ICB_Liu__Melanoma__PD-(L)1",-0.026,0.279,74,0.925042145732425,"Melanoma","PD-(L)1",0.990775726475558
"PFS","TFH_Bindea","ICB_Liu__Melanoma__PD-(L)1",-0.034,0.575,74,0.952978022206708,"Melanoma","PD-(L)1",0.990775726475558
"PFS","TGFB_Mariathasan","ICB_Liu__Melanoma__PD-(L)1",0.013,0.27,74,0.96163526393216,"Melanoma","PD-(L)1",0.990775726475558
"PFS","TIS_Damotte","ICB_Liu__Melanoma__PD-(L)1",-0.196,0.296,74,0.507110232144461,"Melanoma","PD-(L)1",0.958872273295557
"PFS","TLS_Cabrita","ICB_Liu__Melanoma__PD-(L)1",-0.332,0.385,74,0.388875226427709,"Melanoma","PD-(L)1",0.958872273295557
"PFS","TMEscoreA_plus","ICB_Liu__Melanoma__PD-(L)1",-0.253,0.349,74,0.46883771564934,"Melanoma","PD-(L)1",0.958872273295557
"PFS","TMEscoreB_plus","ICB_Liu__Melanoma__PD-(L)1",1.246,0.496,74,0.0119747417800117,"Melanoma","PD-(L)1",0.958872273295557
"PFS","TypeI-IFNReponse_Rooney","ICB_Liu__Melanoma__PD-(L)1",-0.06,0.309,74,0.845070162299791,"Melanoma","PD-(L)1",0.990775726475558
"PFS","TypeII-IFNReponse_Rooney","ICB_Liu__Melanoma__PD-(L)1",0.364,0.292,74,0.212569005142094,"Melanoma","PD-(L)1",0.958872273295557
"PFS","VIGex_Hernando-Calvo","ICB_Liu__Melanoma__PD-(L)1",-0.089,0.284,74,0.752712266848107,"Melanoma","PD-(L)1",0.990775726475558
"PFS","WNT_target","ICB_Liu__Melanoma__PD-(L)1",0.253,0.335,74,0.450729168892231,"Melanoma","PD-(L)1",0.958872273295557
"PFS","ADO_Sidders","ICB_Miao1__Kidney__PD-(L)1",-0.556,1.687,33,0.741820758006147,"Kidney","PD-(L)1",0.999810459004834
"PFS","APM_Thompson","ICB_Miao1__Kidney__PD-(L)1",0.266,1.114,33,0.811494127113479,"Kidney","PD-(L)1",0.999810459004834
"PFS","APM_Wang","ICB_Miao1__Kidney__PD-(L)1",0.076,0.955,33,0.93638828174967,"Kidney","PD-(L)1",0.999810459004834
"PFS","Base_excision_repair","ICB_Miao1__Kidney__PD-(L)1",0.025,1.446,33,0.986156018760578,"Kidney","PD-(L)1",0.999810459004834
"PFS","Bcell_Budczies","ICB_Miao1__Kidney__PD-(L)1",-0.447,0.773,33,0.562827416523494,"Kidney","PD-(L)1",0.999810459004834
"PFS","Bcell_Helmink","ICB_Miao1__Kidney__PD-(L)1",1.323,2.052,33,0.519115204720925,"Kidney","PD-(L)1",0.999810459004834
"PFS","Bcells_Danaher","ICB_Miao1__Kidney__PD-(L)1",-0.447,0.773,33,0.562827416523494,"Kidney","PD-(L)1",0.999810459004834
"PFS","Bcells_Rooney","ICB_Miao1__Kidney__PD-(L)1",-1.824,1.258,33,0.147143753729175,"Kidney","PD-(L)1",0.999810459004834
"PFS","Blood_Friedlander","ICB_Miao1__Kidney__PD-(L)1",1.118,1.679,33,0.505554062300737,"Kidney","PD-(L)1",0.999810459004834
"PFS","C-ECM_Chakravarthy","ICB_Miao1__Kidney__PD-(L)1",0.937,1.579,33,0.55288910859624,"Kidney","PD-(L)1",0.999810459004834
"PFS","CAF_Peng","ICB_Miao1__Kidney__PD-(L)1",0.306,1.023,33,0.765216150086179,"Kidney","PD-(L)1",0.999810459004834
"PFS","CCL5-CXCL9_Dangaj","ICB_Miao1__Kidney__PD-(L)1",-0.175,0.9,33,0.845732233186662,"Kidney","PD-(L)1",0.999810459004834
"PFS","CD39-CD8Tcell_Chow","ICB_Miao1__Kidney__PD-(L)1",0.28,0.951,33,0.768169599729129,"Kidney","PD-(L)1",0.999810459004834
"PFS","CD8_Rooney","ICB_Miao1__Kidney__PD-(L)1",-0.028,0.761,33,0.970645852336073,"Kidney","PD-(L)1",0.999810459004834
"PFS","CD8_Sade-Feldman ","ICB_Miao1__Kidney__PD-(L)1",1.241,1.387,33,0.370710554879956,"Kidney","PD-(L)1",0.999810459004834
"PFS","CD8_Tcells_Bindea","ICB_Miao1__Kidney__PD-(L)1",-0.48,1.335,33,0.719480322110668,"Kidney","PD-(L)1",0.999810459004834
"PFS","CD8_Tcells_Danaher","ICB_Miao1__Kidney__PD-(L)1",-0.375,0.77,33,0.625960042133311,"Kidney","PD-(L)1",0.999810459004834
"PFS","CellCycle","ICB_Miao1__Kidney__PD-(L)1",-0.913,2.275,33,0.68819276541811,"Kidney","PD-(L)1",0.999810459004834
"PFS","CellCycle_Reg","ICB_Miao1__Kidney__PD-(L)1",1.677,1.696,33,0.322681704331838,"Kidney","PD-(L)1",0.999810459004834
"PFS","Chemokine_Messina","ICB_Miao1__Kidney__PD-(L)1",0.057,0.671,33,0.932903538994112,"Kidney","PD-(L)1",0.999810459004834
"PFS","CIN25_Carter","ICB_Miao1__Kidney__PD-(L)1",0.018,1.054,33,0.986638279986951,"Kidney","PD-(L)1",0.999810459004834
"PFS","CIN70_Carter","ICB_Miao1__Kidney__PD-(L)1",0.267,1.129,33,0.812990940583168,"Kidney","PD-(L)1",0.999810459004834
"PFS","Co-Inhibition-Tcell_Rooney","ICB_Miao1__Kidney__PD-(L)1",-0.277,0.878,33,0.752247557593086,"Kidney","PD-(L)1",0.999810459004834
"PFS","Co-Stimulation-APC_Rooney","ICB_Miao1__Kidney__PD-(L)1",-0.397,0.873,33,0.648975580083386,"Kidney","PD-(L)1",0.999810459004834
"PFS","Co-Stimulation-Tcell_Rooney","ICB_Miao1__Kidney__PD-(L)1",0.812,0.934,33,0.384965833658218,"Kidney","PD-(L)1",0.999810459004834
"PFS","COX-IS_Bonavita","ICB_Miao1__Kidney__PD-(L)1",2.533,2.588,33,0.327627529428598,"Kidney","PD-(L)1",0.999810459004834
"PFS","CYT_Davoli","ICB_Miao1__Kidney__PD-(L)1",-0.543,0.816,33,0.50605451546179,"Kidney","PD-(L)1",0.999810459004834
"PFS","CYT_Rooney","ICB_Miao1__Kidney__PD-(L)1",-0.163,0.78,33,0.83484040984084,"Kidney","PD-(L)1",0.999810459004834
"PFS","Cytotoxic-cells_Bindea","ICB_Miao1__Kidney__PD-(L)1",-0.127,0.942,33,0.892366189701996,"Kidney","PD-(L)1",0.999810459004834
"PFS","Cytotoxic-cells_Danaher","ICB_Miao1__Kidney__PD-(L)1",-0.4,0.845,33,0.635476092152381,"Kidney","PD-(L)1",0.999810459004834
"PFS","DC_Bindea","ICB_Miao1__Kidney__PD-(L)1",-0.274,1.067,33,0.796993418119561,"Kidney","PD-(L)1",0.999810459004834
"PFS","DC_Danaher","ICB_Miao1__Kidney__PD-(L)1",0.02,0.703,33,0.977143557990571,"Kidney","PD-(L)1",0.999810459004834
"PFS","DDR","ICB_Miao1__Kidney__PD-(L)1",0.151,1.973,33,0.938943461138,"Kidney","PD-(L)1",0.999810459004834
"PFS","DNA_replication","ICB_Miao1__Kidney__PD-(L)1",0.899,1.561,33,0.564840241934707,"Kidney","PD-(L)1",0.999810459004834
"PFS","EMT_Thompson","ICB_Miao1__Kidney__PD-(L)1",-0.446,1.197,33,0.709716455826947,"Kidney","PD-(L)1",0.999810459004834
"PFS","EMT1","ICB_Miao1__Kidney__PD-(L)1",1.068,1.335,33,0.423771338106192,"Kidney","PD-(L)1",0.999810459004834
"PFS","EMT2","ICB_Miao1__Kidney__PD-(L)1",0.843,1.005,33,0.401355964789974,"Kidney","PD-(L)1",0.999810459004834
"PFS","EMT3","ICB_Miao1__Kidney__PD-(L)1",1.573,1.014,33,0.12092473277155,"Kidney","PD-(L)1",0.999810459004834
"PFS","EMTstroma_Wang","ICB_Miao1__Kidney__PD-(L)1",1.444,1.089,33,0.184894746671326,"Kidney","PD-(L)1",0.999810459004834
"PFS","Eosinophils_Bindea","ICB_Miao1__Kidney__PD-(L)1",0.239,2.161,33,0.911952947806691,"Kidney","PD-(L)1",0.999810459004834
"PFS","GPAGs","ICB_Miao1__Kidney__PD-(L)1",0.179,1.264,33,0.887191173138553,"Kidney","PD-(L)1",0.999810459004834
"PFS","Homologous_recombination","ICB_Miao1__Kidney__PD-(L)1",0.241,1.727,33,0.88882912544291,"Kidney","PD-(L)1",0.999810459004834
"PFS","ICB-resistance_Peng","ICB_Miao1__Kidney__PD-(L)1",-0.223,1.249,33,0.858232985527908,"Kidney","PD-(L)1",0.999810459004834
"PFS","iDC_Bindea","ICB_Miao1__Kidney__PD-(L)1",-1.223,1.108,33,0.26950865245967,"Kidney","PD-(L)1",0.999810459004834
"PFS","IFN_Ayers","ICB_Miao1__Kidney__PD-(L)1",-0.033,0.588,33,0.955020059616144,"Kidney","PD-(L)1",0.999810459004834
"PFS","ImmuneScore_Roh","ICB_Miao1__Kidney__PD-(L)1",0.08,0.825,33,0.922525869645344,"Kidney","PD-(L)1",0.999810459004834
"PFS","ImmunoScore_Hao","ICB_Miao1__Kidney__PD-(L)1",0.014,1.127,33,0.990346277044026,"Kidney","PD-(L)1",0.999810459004834
"PFS","IMPRES_Auslander","ICB_Miao1__Kidney__PD-(L)1",-1.217,3.443,33,0.723730880254133,"Kidney","PD-(L)1",0.999810459004834
"PFS","IMS_Cui","ICB_Miao1__Kidney__PD-(L)1",0.52,1.131,33,0.645529955620812,"Kidney","PD-(L)1",0.999810459004834
"PFS","Inflammatory_Thompson","ICB_Miao1__Kidney__PD-(L)1",0.193,0.848,33,0.820397553156527,"Kidney","PD-(L)1",0.999810459004834
"PFS","IPRES_Hugo","ICB_Miao1__Kidney__PD-(L)1",2.116,2.63,33,0.421037327709761,"Kidney","PD-(L)1",0.999810459004834
"PFS","IPS_Charoentong","ICB_Miao1__Kidney__PD-(L)1",0.271,0.567,33,0.63222720427148,"Kidney","PD-(L)1",0.999810459004834
"PFS","IPSOV_Shen","ICB_Miao1__Kidney__PD-(L)1",-6.096,5.477,33,0.265716579242922,"Kidney","PD-(L)1",0.999810459004834
"PFS","IRG_Ayers","ICB_Miao1__Kidney__PD-(L)1",-0.198,0.681,33,0.771569766225754,"Kidney","PD-(L)1",0.999810459004834
"PFS","KDM5A_Wang","ICB_Miao1__Kidney__PD-(L)1",0.372,0.963,33,0.699259833881981,"Kidney","PD-(L)1",0.999810459004834
"PFS","M1_Hwang","ICB_Miao1__Kidney__PD-(L)1",-1.221,1.881,33,0.516246096650664,"Kidney","PD-(L)1",0.999810459004834
"PFS","Macrophage_Danaher","ICB_Miao1__Kidney__PD-(L)1",-0.613,0.71,33,0.387737782837442,"Kidney","PD-(L)1",0.999810459004834
"PFS","Macrophages_Bindea","ICB_Miao1__Kidney__PD-(L)1",-1.143,1.183,33,0.334209805907657,"Kidney","PD-(L)1",0.999810459004834
"PFS","Macrophages_Rooney","ICB_Miao1__Kidney__PD-(L)1",-0.927,1.06,33,0.381789590295637,"Kidney","PD-(L)1",0.999810459004834
"PFS","MHC-I_Liu","ICB_Miao1__Kidney__PD-(L)1",-0.462,1.349,33,0.731912010922229,"Kidney","PD-(L)1",0.999810459004834
"PFS","MHC-I_Rooney","ICB_Miao1__Kidney__PD-(L)1",-0.278,0.658,33,0.672974515011436,"Kidney","PD-(L)1",0.999810459004834
"PFS","MHC-II_Liu","ICB_Miao1__Kidney__PD-(L)1",-1.184,1.498,33,0.42926588053409,"Kidney","PD-(L)1",0.999810459004834
"PFS","Neutrophils_Bindea","ICB_Miao1__Kidney__PD-(L)1",-1.202,1.518,33,0.428398000996969,"Kidney","PD-(L)1",0.999810459004834
"PFS","Neutrophils_Rooney","ICB_Miao1__Kidney__PD-(L)1",-1.783,1.382,33,0.196860395212883,"Kidney","PD-(L)1",0.999810459004834
"PFS","NK-CD56-cells_Danaher","ICB_Miao1__Kidney__PD-(L)1",0.626,0.848,33,0.459854342171829,"Kidney","PD-(L)1",0.999810459004834
